Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
FHB,"First Hawaiian, Inc.",Rating: Hold3.27,Rating: Hold3.00,Rating: Sell2.37,3.53B,3.77,D+,D-,C,B-,B
TPC,Tutor Perini Corporation,Rating: Hold3.26,Rating: Buy3.66,Rating: Strong Buy5.00,1.43B,-,A,C+,C-,A+,D
RVSB,"Riverview Bancorp, Inc.",Rating: Hold3.26,Rating: Not Covered,Rating: Buy4.00,117.56M,2.87,F,F,D-,C+,A+
FUPBY,Fuchs SE,Rating: Hold3.26,Rating: Not Covered,Rating: Hold3.00,5.34B,2.60,C-,D+,B,C,A
NAK,Northern Dynasty Minerals Ltd.,Rating: Hold3.26,Rating: Not Covered,Rating: Buy4.00,233.90M,-,B-,B,D+,A,B+
RWEOY,RWE Aktiengesellschaft,Rating: Hold3.26,Rating: Buy4.00,Rating: Strong Buy5.00,24.46B,3.27,A,F,C-,D-,A+
HAYW,"Hayward Holdings, Inc.",Rating: Hold3.26,Rating: Not Covered,Rating: Buy3.50,3.49B,-,C-,D,B+,B-,B+
HUBB,Hubbell Incorporated,Rating: Hold3.26,Rating: Buy3.66,Rating: Buy3.71,24.63B,1.06,D,B,B+,B,B+
ROP,"Roper Technologies, Inc.",Rating: Hold3.26,Rating: Buy3.50,Rating: Buy3.94,60.51B,0.53,F,D+,A+,C,B
KMI,"Kinder Morgan, Inc.",Rating: Hold3.26,Rating: Buy3.75,Rating: Buy3.73,62.36B,4.08,D-,C-,B+,A,B-
BNS,The Bank of Nova Scotia,Rating: Hold3.26,Rating: Hold3.33,Rating: Buy3.78,70.17B,5.54,B+,D,A+,C,B-
PFIE,"Profire Energy, Inc.",Rating: Hold3.26,Rating: Not Covered,Rating: Buy3.50,116.42M,-,D-,A-,C-,A+,B+
XNCR,"Xencor, Inc.",Rating: Hold3.26,Rating: Strong Buy5.00,Rating: Buy4.27,1.79B,-,D-,C+,B,A-,B+
EVTC,"EVERTEC, Inc.",Rating: Hold3.26,Rating: Not Covered,Rating: Hold3.33,2.28B,0.56,D-,A-,B,D-,A
RPM,RPM International Inc.,Rating: Hold3.26,Rating: Buy3.50,Rating: Buy3.66,17.87B,1.36,D-,C,A-,A-,A-
UCBJY,UCB SA,Rating: Hold3.26,Rating: Not Covered,Rating: Buy4.00,37.05B,0.75,F,A-,A,A,B-
TDS,"Telephone and Data Systems, Inc.",Rating: Hold3.26,Rating: Buy4.00,Rating: Buy4.00,3.89B,1.33,B-,C,C-,A+,D
ALNT,Allient Inc.,Rating: Hold3.26,Rating: Not Covered,Rating: Buy4.00,432.08M,0.47,B,A,D+,C,A
LINC,Lincoln Educational Services Corporation,Rating: Hold3.26,Rating: Not Covered,Rating: Strong Buy4.75,519.09M,-,D-,A,D+,A,B
EBMT,"Eagle Bancorp Montana, Inc.",Rating: Hold3.26,Rating: Not Covered,Rating: Hold3.00,136.62M,3.24,B,D+,D,B,B
AEYE,"AudioEye, Inc.",Rating: Hold3.26,Rating: Buy4.00,Rating: Strong Buy4.50,326.37M,-,F,A,C-,A+,D
BJ,"BJ's Wholesale Club Holdings, Inc.",Rating: Hold3.26,Rating: Hold3.00,Rating: Buy3.84,12.83B,-,D,D,C+,A-,A-
JNJ,Johnson & Johnson,Rating: Hold3.26,Rating: Buy3.70,Rating: Buy3.79,374.14B,3.16,D,F,A+,B-,D
SGSOY,SGS SA,Rating: Hold3.26,Rating: Not Covered,Rating: Strong Buy5.00,18.43B,3.55,C,D,A,C-,A+
PAMT,Pamt Corp.,Rating: Hold3.26,Rating: Not Covered,Rating: Hold3.00,398.62M,-,B+,F,D,C,A-
BB,BlackBerry Limited,Rating: Hold3.26,Rating: Hold3.00,Rating: Hold3.11,1.55B,-,C-,A-,D+,C-,A
VRSK,"Verisk Analytics, Inc.",Rating: Hold3.26,Rating: Hold3.00,Rating: Buy3.64,41.60B,0.51,F,B,A+,B-,B+
LYSDY,Lynas Rare Earths Limited,Rating: Hold3.26,Rating: Not Covered,Rating: Strong Buy5.00,4.17B,-,F,A+,F,C,A+
PED,PEDEVCO Corp.,Rating: Hold3.26,Rating: Not Covered,Rating: Strong Buy4.66,75.18M,-,C+,B-,D-,C+,A+
IRON,"Disc Medicine, Inc.",Rating: Hold3.26,Rating: Sell2.00,Rating: Strong Buy4.66,1.92B,-,B-,B,C+,A,B+
BX,Blackstone Inc.,Rating: Hold3.26,Rating: Sell2.40,Rating: Buy3.58,230.90B,1.83,D-,A,A-,A,D+
IKNA,"Ikena Oncology, Inc.",Rating: Hold3.25,Rating: Not Covered,Rating: Buy4.00,81.56M,-,A-,D+,D+,B,A
MTAL,Metals Acquisition Limited,Rating: Hold3.25,Rating: Hold3.00,Rating: Strong Buy4.50,1.05B,-,D+,B+,D-,C,A
LFUS,"Littelfuse, Inc.",Rating: Hold3.25,Rating: Buy4.00,Rating: Buy4.00,6.10B,1.10,D,D,B-,C-,A+
MET,"MetLife, Inc.",Rating: Hold3.25,Rating: Buy4.00,Rating: Buy4.20,61.11B,2.44,B+,B+,A+,C+,F
BAIDF,"Baidu, Inc.",Rating: Hold3.25,Rating: Buy4.40,Rating: Strong Buy5.00,29.74B,-,B+,B,A,D+,A+
FURY,Fury Gold Mines Limited,Rating: Hold3.25,Rating: Not Covered,Rating: Strong Buy4.50,62.66M,-,B,D,D,B-,A
ALTR,Altair Engineering Inc.,Rating: Hold3.25,Rating: Hold3.00,Rating: Hold3.00,8.98B,-,F,C+,B,B,B
IKT,"Inhibikase Therapeutics, Inc.",Rating: Hold3.25,Rating: Strong Buy5.00,Rating: Buy4.33,183.44M,-,F,B+,F,A,A-
ENSC,"Ensysce Biosciences, Inc.",Rating: Hold3.25,Rating: Not Covered,Rating: Not Covered,9.81M,-,B-,A+,F,B-,A+
EDPFY,"EDP, S.A.",Rating: Hold3.25,Rating: Hold3.00,Rating: Hold3.00,15.09B,5.79,A+,C,C,D-,A
DNBBY,DNB Bank ASA,Rating: Hold3.25,Rating: Not Covered,Rating: Sell2.00,30.90B,7.05,A,D-,D-,D,A+
PAVM,PAVmed Inc.,Rating: Hold3.25,Rating: Not Covered,Rating: Buy4.00,10.33M,-,A+,A,B+,D+,A-
MNKD,MannKind Corporation,Rating: Hold3.25,Rating: Buy4.00,Rating: Strong Buy4.50,1.82B,-,F,A-,A-,A,B
TKOMY,"Tokio Marine Holdings, Inc.",Rating: Hold3.25,Rating: Buy4.00,Rating: Strong Buy5.00,71.88B,2.49,B+,A,B+,C-,Rating: Not Covered
GFS,GlobalFoundries Inc.,Rating: Hold3.25,Rating: Buy3.60,Rating: Buy3.84,23.68B,-,D+,D+,A-,D+,A+
FLEX,Flex Ltd.,Rating: Hold3.25,Rating: Hold3.00,Rating: Buy4.40,15.05B,-,B+,D,B,B+,B-
AVXL,Anavex Life Sciences Corp.,Rating: Hold3.25,Rating: Hold2.50,Rating: Strong Buy4.66,765.70M,-,B,D-,C+,A+,C
MMYT,MakeMyTrip Limited,Rating: Hold3.25,Rating: Hold2.50,Rating: Buy4.33,12.53B,-,D-,A-,B+,A+,B-
GSAT,"Globalstar, Inc.",Rating: Hold3.25,Rating: Strong Buy4.50,Rating: Buy4.33,3.60B,-,D,B,D-,A-,B+
PCG,PG&E Corporation,Rating: Hold3.25,Rating: Buy4.00,Rating: Buy4.10,46.23B,0.18,D-,A-,B,B+,B
BRDCY,Bridgestone Corporation,Rating: Hold3.25,Rating: Hold3.00,Rating: Hold3.00,24.00B,3.95,B+,D-,B+,D+,A-
SOHU,Sohu.com Limited,Rating: Hold3.25,Rating: Hold3.00,Rating: Strong Buy5.00,422.20M,-,B-,C+,D-,B-,A+
PCVX,"Vaxcyte, Inc.",Rating: Hold3.25,Rating: Strong Buy4.50,Rating: Strong Buy4.90,11.71B,-,B,A-,C,A-,B+
TNL,Travel + Leisure Co.,Rating: Hold3.25,Rating: Not Covered,Rating: Buy3.91,3.78B,3.52,C,D+,C+,A-,B
TRIN,Trinity Capital Inc.,Rating: Hold3.25,Rating: Hold3.28,Rating: Strong Buy4.50,852.96M,14.02,A+,C,A,D-,B-
ZI,ZoomInfo Technologies Inc.,Rating: Hold3.25,Rating: Sell2.33,Rating: Hold3.20,3.78B,-,D+,D,A-,C-,A-
GVDNY,Givaudan SA,Rating: Hold3.25,Rating: Not Covered,Rating: Hold3.00,40.59B,1.71,D-,C,A,C-,A
STOK,"Stoke Therapeutics, Inc.",Rating: Hold3.25,Rating: Hold3.00,Rating: Strong Buy4.55,630.84M,-,C,C+,D-,A-,A+
BWA,BorgWarner Inc.,Rating: Hold3.25,Rating: Buy4.00,Rating: Buy4.05,7.50B,1.28,A-,D+,B+,C+,B+
RVMD,"Revolution Medicines, Inc.",Rating: Hold3.24,Rating: Sell2.00,Rating: Strong Buy4.66,9.85B,-,D+,A-,B+,A+,D+
CL,Colgate-Palmolive Company,Rating: Hold3.24,Rating: Hold3.00,Rating: Buy3.73,79.05B,2.05,D-,D+,A+,B-,B+
SWDBY,Swedbank AB (publ),Rating: Hold3.24,Rating: Hold3.00,Rating: Hold3.00,21.69B,7.43,A-,F,B-,D-,A-
LGRDY,Legrand SA,Rating: Hold3.24,Rating: Not Covered,Rating: Buy3.50,26.06B,2.29,D+,D,A-,D+,A-
RSG,"Republic Services, Inc.",Rating: Hold3.24,Rating: Buy3.50,Rating: Buy3.73,68.35B,1.00,D-,C,A,B-,B+
DYNDF,Dye & Durham Limited,Rating: Hold3.24,Rating: Not Covered,Rating: Hold3.00,940.06M,0.38,B-,D+,B,A-,Rating: Not Covered
RF,Regions Financial Corporation,Rating: Hold3.24,Rating: Hold3.00,Rating: Buy3.75,24.77B,3.56,C,C-,B+,A-,C-
QNST,"QuinStreet, Inc.",Rating: Hold3.24,Rating: Hold3.00,Rating: Strong Buy4.50,1.28B,-,D-,A-,D+,A-,B+
CPNG,"Coupang, Inc.",Rating: Hold3.24,Rating: Buy3.50,Rating: Buy4.33,45.82B,-,D,A,B+,B+,B
DTM,"DT Midstream, Inc.",Rating: Hold3.24,Rating: Buy4.00,Rating: Hold3.10,10.72B,2.74,F,A,C+,A+,B
CWEN.A,"Clearway Energy, Inc.",Rating: Hold3.24,Rating: Buy4.00,Rating: Strong Buy4.50,5.83B,5.86,A-,F,A+,B+,A-
SPCB,SuperCom Ltd.,Rating: Hold3.24,Rating: Not Covered,Rating: Buy4.00,6.86M,-,A+,A+,D+,C-,A+
BLFS,"BioLife Solutions, Inc.",Rating: Hold3.24,Rating: Not Covered,Rating: Strong Buy4.80,1.26B,-,D-,A,B+,A-,B+
LPLA,LPL Financial Holdings Inc.,Rating: Hold3.24,Rating: Buy4.00,Rating: Buy3.94,24.39B,0.37,F,B,B,B,B-
NSPR,"InspireMD, Inc.",Rating: Hold3.24,Rating: Not Covered,Rating: Buy4.00,76.16M,-,C,C+,D-,B+,A
BHC,Bausch Health Companies Inc.,Rating: Hold3.24,Rating: Buy4.00,Rating: Hold3.00,2.99B,-,A+,D,A,B+,B
RYTM,"Rhythm Pharmaceuticals, Inc.",Rating: Hold3.24,Rating: Strong Buy5.00,Rating: Buy4.36,3.83B,-,C-,C,F,A,B+
CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",Rating: Hold3.24,Rating: Buy4.00,Rating: Strong Buy5.00,769.52M,6.35,B,A,D-,A+,Rating: Not Covered
XPER,Xperi Inc.,Rating: Hold3.24,Rating: Not Covered,Rating: Strong Buy4.75,435.75M,-,A,D,D+,C-,A-
MNMD,Mind Medicine (MindMed) Inc.,Rating: Hold3.24,Rating: Buy3.50,Rating: Strong Buy4.55,605.72M,-,B-,A+,C-,A,B
GDTC,CytoMed Therapeutics Limited,Rating: Hold3.24,Rating: Not Covered,Rating: Strong Buy5.00,26.66M,-,C-,D+,B,B+,A-
SYIEY,Symrise AG,Rating: Hold3.24,Rating: Not Covered,Rating: Buy4.00,15.46B,1.08,D-,B+,B+,C-,A+
SHIP,Seanergy Maritime Holdings Corp.,Rating: Hold3.24,Rating: Buy3.50,Rating: Strong Buy4.75,166.58M,4.00,A+,A+,A-,D,B+
UBAB,"United Bancorporation of Alabama, Inc.",Rating: Hold3.24,Rating: Not Covered,Rating: Strong Buy5.00,207.07M,1.46,A-,Rating: Not Covered,B+,B-,Rating: Not Covered
GS,"The Goldman Sachs Group, Inc.",Rating: Hold3.24,Rating: Buy4.20,Rating: Buy3.86,199.32B,1.86,C+,A-,F,A-,C-
ENVA,"Enova International, Inc.",Rating: Hold3.24,Rating: Buy4.00,Rating: Buy4.14,2.77B,-,A,B,B-,A+,D-
SEE,Sealed Air Corporation,Rating: Hold3.24,Rating: Hold3.00,Rating: Buy4.00,5.28B,2.21,C-,D,A-,C,A-
SNOA,"Sonoma Pharmaceuticals, Inc.",Rating: Hold3.24,Rating: Not Covered,Rating: Strong Buy5.00,3.74M,-,A+,B-,B-,C-,A+
C,Citigroup Inc.,Rating: Hold3.24,Rating: Buy4.11,Rating: Buy4.05,133.85B,3.11,A-,A-,F,C,C+
ING,ING Groep N.V.,Rating: Hold3.23,Rating: Buy4.00,Rating: Buy3.50,48.09B,7.83,A-,D,F,D-,A
TDC,Teradata Corporation,Rating: Hold3.23,Rating: Buy4.00,Rating: Hold3.36,2.96B,-,C+,D-,A-,C-,A
VLTO,Veralto Corporation,Rating: Hold3.23,Rating: Hold3.33,Rating: Buy3.73,26.70B,0.33,F,C-,A,C+,B+
ANSS,"ANSYS, Inc.",Rating: Hold3.23,Rating: Not Covered,Rating: Hold3.15,30.43B,-,D-,C,A,C+,B
CF,"CF Industries Holdings, Inc.",Rating: Hold3.23,Rating: Buy4.00,Rating: Hold3.35,15.43B,2.26,C+,D-,A+,B,A-
ICFI,"ICF International, Inc.",Rating: Hold3.23,Rating: Not Covered,Rating: Buy4.40,2.57B,0.41,C+,B-,C+,D+,A+
MLAB,"Mesa Laboratories, Inc.",Rating: Hold3.23,Rating: Not Covered,Rating: Buy3.50,642.81M,0.54,F,A,B+,B,A+
GCMG,GCM Grosvenor Inc.,Rating: Hold3.23,Rating: Not Covered,Rating: Buy3.66,2.34B,3.55,B+,A+,B-,B-,C+
MEDP,"Medpace Holdings, Inc.",Rating: Hold3.23,Rating: Buy3.75,Rating: Buy3.63,10.51B,-,D-,B-,A+,C+,A+
MCD,McDonald's Corporation,Rating: Hold3.23,Rating: Hold3.00,Rating: Buy3.94,211.46B,2.26,F,C-,A+,C+,B-
TCBK,TriCo Bancshares,Rating: Hold3.23,Rating: Not Covered,Rating: Buy3.66,1.61B,2.64,C,C-,C-,B-,B
PBR,Petróleo Brasileiro S.A. - Petrobras,Rating: Hold3.23,Rating: Buy3.88,Rating: Buy3.93,89.03B,5.64,A,F,A+,C,C
SMTSF,Sierra Metals Inc.,Rating: Hold3.23,Rating: Not Covered,Rating: Hold3.00,98.13M,-,A+,A,C+,D-,A+
RNW,ReNew Energy Global Plc,Rating: Hold3.23,Rating: Buy4.00,Rating: Buy4.42,2.21B,-,B+,C+,F,D+,A+
NTIOF,National Bank of Canada,Rating: Hold3.23,Rating: Not Covered,Rating: Hold3.33,33.61B,3.25,C-,C+,C,C,B-
GEHC,GE HealthCare Technologies Inc.,Rating: Hold3.23,Rating: Buy4.00,Rating: Buy4.05,37.92B,0.14,F,D,A,B-,B+
ERII,"Energy Recovery, Inc.",Rating: Hold3.23,Rating: Hold3.00,Rating: Buy4.33,879.99M,-,D+,B,B-,D+,A
NUTX,Nutex Health Inc.,Rating: Hold3.23,Rating: Not Covered,Rating: Strong Buy4.66,200.73M,-,C,A,B+,A+,F
JANX,"Janux Therapeutics, Inc.",Rating: Hold3.23,Rating: Hold3.00,Rating: Strong Buy4.76,2.43B,-,C-,A-,D-,A+,D
GNSS,Genasys Inc.,Rating: Hold3.23,Rating: Not Covered,Rating: Strong Buy4.66,169.05M,-,B,C,D-,A,C-
LHX,"L3Harris Technologies, Inc.",Rating: Hold3.23,Rating: Buy4.25,Rating: Buy4.20,46.53B,1.89,D+,D,B+,C+,B+
BIPC,Brookfield Infrastructure Corporation,Rating: Hold3.23,Rating: Buy4.25,Rating: Strong Buy5.00,6.43B,3.56,A,A-,A,A-,Rating: Not Covered
HIG,"The Hartford Financial Services Group, Inc.",Rating: Hold3.23,Rating: Buy4.00,Rating: Buy3.63,35.87B,1.52,C+,B+,A-,C+,C+
TUYA,Tuya Inc.,Rating: Hold3.23,Rating: Buy4.00,Rating: Strong Buy4.60,929.37M,-,A,B+,A-,D,A+
SRZN,"Surrozen, Inc.",Rating: Hold3.23,Rating: Not Covered,Rating: Buy4.00,33.21M,-,A+,C,D-,B-,A+
CNMD,CONMED Corporation,Rating: Hold3.23,Rating: Not Covered,Rating: Buy3.75,2.26B,1.09,D-,B+,A-,B-,A+
BDX,"Becton, Dickinson and Company",Rating: Hold3.23,Rating: Buy4.00,Rating: Buy4.33,64.16B,1.71,D-,C-,A+,B-,B+
AX,"Axos Financial, Inc.",Rating: Hold3.23,Rating: Sell2.00,Rating: Buy4.00,4.78B,-,B-,B-,B-,A,C+
SBGI,"Sinclair, Inc.",Rating: Hold3.23,Rating: Not Covered,Rating: Hold3.12,1.20B,5.54,B+,D-,D+,A-,B+
CAE,CAE Inc.,Rating: Hold3.23,Rating: Buy4.00,Rating: Buy3.69,7.43B,-,D,A-,C,B+,B+
RGEN,Repligen Corporation,Rating: Hold3.22,Rating: Hold3.00,Rating: Buy4.31,8.40B,-,F,B,A,C+,A+
RDY,Dr. Reddy's Laboratories Limited,Rating: Hold3.22,Rating: Not Covered,Rating: Hold3.20,11.85B,0.68,F,D+,A-,B-,A+
UPS,"United Parcel Service, Inc.",Rating: Hold3.22,Rating: Buy3.60,Rating: Buy3.80,115.79B,4.81,B-,F,A+,C-,B
KRRO,"Korro Bio, Inc.",Rating: Hold3.22,Rating: Not Covered,Rating: Buy4.42,515.16M,-,B,A,D-,B+,A
PRG,"PROG Holdings, Inc.",Rating: Hold3.22,Rating: Not Covered,Rating: Strong Buy4.57,2.00B,1.00,C-,C+,A,B+,C+
EBAY,eBay Inc.,Rating: Hold3.22,Rating: Hold3.00,Rating: Hold3.38,30.80B,1.65,D,D+,A,A-,B-
TXRH,"Texas Roadhouse, Inc.",Rating: Hold3.22,Rating: Buy4.00,Rating: Buy3.85,13.57B,1.17,D-,A-,B,A-,B
LKFN,Lakeland Financial Corporation,Rating: Hold3.22,Rating: Not Covered,Rating: Hold3.25,1.90B,2.58,D,D+,C,C,B
BFH,"Bread Financial Holdings, Inc.",Rating: Hold3.22,Rating: Buy4.00,Rating: Hold3.27,2.88B,1.45,A,D+,B+,A-,C-
ALIZY,Allianz SE,Rating: Hold3.22,Rating: Hold3.00,Rating: Strong Buy4.66,117.39B,4.90,A-,B,A+,D+,D
BYCBF,Barry Callebaut AG,Rating: Hold3.22,Rating: Hold3.00,Rating: Sell2.00,8.26B,1.87,C+,B,D-,C-,A
HEI,HEICO Corporation,Rating: Hold3.22,Rating: Hold2.66,Rating: Buy4.00,32.50B,0.08,F,B+,C+,B+,B+
SA,Seabridge Gold Inc.,Rating: Hold3.22,Rating: Buy4.00,Rating: Strong Buy4.75,1.31B,-,B,C-,C-,C,A+
BRZE,"Braze, Inc.",Rating: Hold3.22,Rating: Buy3.66,Rating: Buy4.47,3.99B,-,D-,A+,C,D,A-
WTFC,Wintrust Financial Corporation,Rating: Hold3.22,Rating: Buy4.00,Rating: Buy4.36,9.21B,1.30,D-,B-,C+,A-,C+
VNDA,Vanda Pharmaceuticals Inc.,Rating: Hold3.22,Rating: Hold3.00,Rating: Buy4.00,302.62M,-,A-,F,C-,B,A-
LSTA,"Lisata Therapeutics, Inc.",Rating: Hold3.22,Rating: Not Covered,Rating: Strong Buy4.50,23.67M,-,B+,D+,C+,B-,A-
PWP,Perella Weinberg Partners,Rating: Hold3.22,Rating: Hold3.00,Rating: Buy3.75,2.24B,1.10,D-,A-,D-,A+,C
KUBTY,Kubota Corporation,Rating: Hold3.22,Rating: Strong Buy5.00,Rating: Hold3.00,14.51B,2.58,B,D+,C,D,A+
MURA,Mural Oncology plc,Rating: Hold3.22,Rating: Not Covered,Rating: Buy4.33,69.00M,-,A,B+,D,B,A
BKSY,BlackSky Technology Inc.,Rating: Hold3.22,Rating: Hold3.00,Rating: Strong Buy4.83,333.78M,-,B-,B+,D-,C,A
BSAC,Banco Santander-Chile,Rating: Hold3.22,Rating: Not Covered,Rating: Buy3.60,9.00B,4.08,A,C,B-,D-,B
SHPWQ,"Shapeways Holdings, Inc.",Rating: Hold3.22,Rating: Not Covered,Rating: Buy4.00,6.00,-,A+,D+,F,F,B-
FIVN,"Five9, Inc.",Rating: Hold3.22,Rating: Buy4.00,Rating: Buy4.22,3.13B,-,B-,B,B,D+,A
AE,"Adams Resources & Energy, Inc.",Rating: Hold3.22,Rating: Not Covered,Rating: Hold3.00,95.87M,2.58,A+,D+,D,A,C
UBSI,"United Bankshares, Inc.",Rating: Hold3.22,Rating: Buy4.00,Rating: Hold3.20,5.73B,3.48,C+,D+,C+,C+,B-
QCOM,QUALCOMM Incorporated,Rating: Hold3.22,Rating: Buy4.10,Rating: Buy3.86,173.76B,2.11,C,D,A+,D+,B-
WPM,Wheaton Precious Metals Corp.,Rating: Hold3.22,Rating: Hold3.00,Rating: Strong Buy4.56,28.00B,1.00,F,A-,A+,A-,B+
MSCI,MSCI Inc.,Rating: Hold3.22,Rating: Hold3.33,Rating: Buy3.77,47.41B,1.06,F,B+,A,D+,B-
AKZOY,Akzo Nobel N.V.,Rating: Hold3.21,Rating: Not Covered,Rating: Strong Buy5.00,9.98B,3.66,A-,B+,B-,D,A+
RDN,Radian Group Inc.,Rating: Hold3.21,Rating: Hold3.00,Rating: Hold3.42,5.29B,2.76,B,D-,A-,C-,B-
MYTE,MYT Netherlands Parent B.V.,Rating: Hold3.21,Rating: Buy4.00,Rating: Hold3.40,572.99M,-,C,B,C-,A+,D-
CVKD,"Cadrenal Therapeutics, Inc.",Rating: Hold3.21,Rating: Not Covered,Rating: Strong Buy4.50,25.22M,-,B,D-,D,A+,C+
CMMB,Chemomab Therapeutics Ltd.,Rating: Hold3.21,Rating: Not Covered,Rating: Buy4.33,33.56M,-,B,C,C,A+,C
MTA,Metalla Royalty & Streaming Ltd.,Rating: Hold3.21,Rating: Hold3.00,Rating: Buy4.40,277.05M,-,C,A+,F,C+,B+
ENLT,Enlight Renewable Energy Ltd,Rating: Hold3.21,Rating: Not Covered,Rating: Buy3.80,1.94B,-,D,A,F,D+,A
OTTR,Otter Tail Corporation,Rating: Hold3.21,Rating: Not Covered,Rating: Hold3.00,3.38B,2.31,C+,D,C+,D-,A
CAT,Caterpillar Inc.,Rating: Hold3.21,Rating: Hold3.20,Rating: Hold3.20,194.91B,1.34,D+,D+,A+,B+,C
BCML,BayCom Corp,Rating: Hold3.21,Rating: Not Covered,Rating: Strong Buy5.00,321.76M,1.37,C-,A,D+,A-,C+
NVMI,Nova Ltd.,Rating: Hold3.21,Rating: Hold3.00,Rating: Buy4.33,5.01B,-,C-,B+,A-,C-,B+
SLNG,"Stabilis Solutions, Inc.",Rating: Hold3.21,Rating: Not Covered,Rating: Strong Buy5.00,93.85M,-,D,A+,C,B+,Rating: Not Covered
ONON,On Holding AG,Rating: Hold3.21,Rating: Buy4.00,Rating: Strong Buy4.52,18.53B,-,F,A,B+,A,C
STN,Stantec Inc.,Rating: Hold3.21,Rating: Hold3.00,Rating: Buy4.16,9.78B,0.71,F,B-,B-,C,B+
JBSAY,JBS S.A.,Rating: Hold3.21,Rating: Buy4.00,Rating: Strong Buy5.00,13.16B,9.04,A,A,A-,B+,Rating: Not Covered
IHRT,"iHeartMedia, Inc.",Rating: Hold3.21,Rating: Strong Buy5.00,Rating: Hold3.20,336.60M,-,A,C,C-,A+,D+
DAY,Dayforce Inc.,Rating: Hold3.21,Rating: Hold3.00,Rating: Buy4.00,12.60B,-,D-,A-,C,B+,B
ITGR,Integer Holdings Corporation,Rating: Hold3.21,Rating: Hold3.00,Rating: Strong Buy4.55,4.72B,-,D-,A-,B+,A-,B
DV,"DoubleVerify Holdings, Inc.",Rating: Hold3.21,Rating: Hold3.00,Rating: Buy3.80,3.44B,-,D,B,A-,D+,A-
CG,The Carlyle Group Inc.,Rating: Hold3.21,Rating: Sell2.00,Rating: Hold3.44,18.85B,2.66,D+,A+,D-,B,C+
SLRC,SLR Investment Corp.,Rating: Hold3.21,Rating: Buy3.75,Rating: Hold2.88,906.15M,9.87,A,C,B-,D+,B-
ZTS,Zoetis Inc.,Rating: Hold3.21,Rating: Buy4.00,Rating: Buy4.27,79.74B,0.98,F,C,A+,B-,B+
RNGR,"Ranger Energy Services, Inc.",Rating: Hold3.21,Rating: Not Covered,Rating: Buy4.00,367.05M,1.21,C,D+,C-,A+,A-
BASE,"Couchbase, Inc.",Rating: Hold3.21,Rating: Buy3.50,Rating: Buy4.26,1.04B,-,B+,C,D+,D+,A
CAN,Canaan Inc.,Rating: Hold3.21,Rating: Buy3.50,Rating: Strong Buy4.75,524.68M,-,B+,D+,D-,A-,Rating: Not Covered
OCFC,OceanFirst Financial Corp.,Rating: Hold3.21,Rating: Buy3.50,Rating: Buy3.71,1.22B,3.84,C+,D-,D+,B+,B-
JEF,Jefferies Financial Group Inc.,Rating: Hold3.21,Rating: Buy4.00,Rating: Buy4.25,16.22B,1.65,D,A-,D-,A+,C-
TFPM,Triple Flag Precious Metals Corp.,Rating: Hold3.21,Rating: Hold3.00,Rating: Buy4.36,3.35B,1.28,F,B,B-,B,A-
NWBI,"Northwest Bancshares, Inc.",Rating: Hold3.21,Rating: Hold3.00,Rating: Hold2.83,1.89B,5.41,B+,D,C-,C+,B-
EPOKY,Epiroc AB (publ),Rating: Hold3.20,Rating: Not Covered,Rating: Sell2.00,20.90B,1.99,D-,D-,B+,D,A+
CSWI,"CSW Industrials, Inc.",Rating: Hold3.20,Rating: Sell2.00,Rating: Buy3.50,7.02B,0.20,F,B,A-,A+,C+
BMA,Banco Macro S.A.,Rating: Hold3.20,Rating: Buy4.00,Rating: Hold3.14,5.71B,-,B,F,C-,A+,D
OMC,Omnicom Group Inc.,Rating: Hold3.20,Rating: Hold3.00,Rating: Buy4.07,20.36B,2.68,C-,D+,B,B,B+
VNCE,Vince Holding Corp.,Rating: Hold3.20,Rating: Not Covered,Rating: Strong Buy5.00,20.67M,-,A+,B,C-,C-,A
YTRA,"Yatra Online, Inc.",Rating: Hold3.20,Rating: Not Covered,Rating: Buy4.00,81.86M,-,B-,B-,F,C,A+
KMB,Kimberly-Clark Corporation,Rating: Hold3.20,Rating: Hold2.80,Rating: Hold3.40,46.42B,3.48,C-,D,A,B-,B+
BIO,"Bio-Rad Laboratories, Inc.",Rating: Hold3.20,Rating: Hold2.50,Rating: Buy4.00,9.46B,-,D-,D,B+,B,B+
SATS,EchoStar Corporation,Rating: Hold3.20,Rating: Hold2.50,Rating: Buy3.50,7.16B,-,B,F,C-,A,B-
NGS,"Natural Gas Services Group, Inc.",Rating: Hold3.20,Rating: Not Covered,Rating: Strong Buy4.75,343.41M,-,D+,B+,D-,A,A
BSEM,"BioStem Technologies, Inc.",Rating: Hold3.20,Rating: Buy4.00,Rating: Not Covered,224.36M,-,D+,A,A,A+,D-
IT,"Gartner, Inc.",Rating: Hold3.20,Rating: Buy4.00,Rating: Hold3.45,40.05B,-,D-,D,A,B-,B
BRTX,"BioRestorative Therapies, Inc.",Rating: Hold3.20,Rating: Not Covered,Rating: Buy4.00,10.24M,-,A-,B-,A,B,A
ULY,Urgent.ly Inc.,Rating: Hold3.20,Rating: Not Covered,Rating: Buy4.00,7.20M,-,A+,B-,D,F,B+
