Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
BRKR,Bruker Corporation,Rating: Hold2.56,Rating: Hold3.00,Rating: Buy4.07,8.85B,0.34,F,D,A-,C-,D
GNLX,Genelux Corporation,Rating: Hold2.56,Rating: Strong Buy5.00,Rating: Strong Buy4.60,91.74M,-,D+,B+,A+,C-,C-
PRTC,PureTech Health plc,Rating: Hold2.56,Rating: Not Covered,Rating: Strong Buy5.00,514.23M,-,C-,B-,B-,C,D-
CING,Cingulate Inc.,Rating: Hold2.56,Rating: Not Covered,Rating: Strong Buy4.50,13.49M,-,B+,B+,D,F,A
CCCC,"C4 Therapeutics, Inc.",Rating: Hold2.56,Rating: Hold3.00,Rating: Buy4.00,321.18M,-,C+,B-,D-,C,C+
HOTH,"Hoth Therapeutics, Inc.",Rating: Hold2.56,Rating: Not Covered,Rating: Strong Buy5.00,5.73M,-,B+,F,D,C-,C
CALC,"CalciMedica, Inc.",Rating: Hold2.56,Rating: Not Covered,Rating: Strong Buy4.66,46.38M,-,B,C+,D+,C-,C-
SXTP,"60 Degrees Pharmaceuticals, Inc.",Rating: Hold2.56,Rating: Not Covered,Rating: Buy4.00,2.50M,-,D+,C,D+,F,A+
PPBT,Purple Biotech Ltd,Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.00,4.80M,-,A,F,B-,F,A-
ICLR,ICON Public Limited Company,Rating: Hold2.55,Rating: Not Covered,Rating: Strong Buy4.50,17.57B,-,D,C-,A,D+,D
SPRB,"Spruce Biosciences, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.20,22.56M,-,A-,D,C,D+,B-
CRLBF,Cresco Labs Inc.,Rating: Hold2.55,Rating: Hold3.00,Rating: Strong Buy4.62,540.54M,-,A+,A+,A-,D+,D-
OMI,"Owens & Minor, Inc.",Rating: Hold2.55,Rating: Buy3.50,Rating: Hold3.28,1.03B,-,A+,D-,B+,D+,F
WBUY,Webuy Global Ltd,Rating: Hold2.55,Rating: Not Covered,Rating: Not Covered,11.76M,-,A+,B+,D-,D-,B
SYRA,Syra Health Corp.,Rating: Hold2.55,Rating: Not Covered,Rating: Not Covered,7.59M,-,A,B+,D,F,A-
STTK,"Shattuck Labs, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Buy3.80,52.04M,-,A-,C,C+,F,A+
ICCM,IceCure Medical Ltd,Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.33,41.21M,-,C,C-,D-,C+,D+
BOLT,"Bolt Biotherapeutics, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.00,23.96M,-,A-,D+,C+,C-,C-
CLNN,Clene Inc.,Rating: Hold2.55,Rating: Not Covered,Rating: Strong Buy4.50,33.12M,-,D+,B,D+,D,B-
REVB,"Revelation Biosciences, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.00,3.24M,-,B+,F,D-,D-,A
AZTR,"Azitra, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.00,3.96M,-,A-,A-,C-,F,A-
NMRA,"Neumora Therapeutics, Inc.",Rating: Hold2.55,Rating: Sell2.00,Rating: Buy4.44,1.58B,-,B-,D+,D,C,D
XRAY,DENTSPLY SIRONA Inc.,Rating: Hold2.55,Rating: Hold3.00,Rating: Buy3.80,3.90B,3.16,C+,D,A-,D+,D-
TOVX,"Theriva Biologics, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Strong Buy4.50,3.73M,-,A-,D-,C-,F,A-
OCX,OncoCyte Corporation,Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.33,40.99M,-,C-,B,C,C,F
QTRX,Quanterix Corporation,Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.20,478.59M,-,B-,C+,B-,D+,C-
AIXI,Xiao-I Corporation,Rating: Hold2.55,Rating: Not Covered,Rating: Not Covered,52.61M,-,A-,B,D,D,C+
EYEN,"Eyenovia, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.00,8.03M,-,C-,B+,D+,F,A-
PRME,"Prime Medicine, Inc.",Rating: Hold2.55,Rating: Buy4.00,Rating: Buy4.41,421.07M,-,D+,B+,B-,D,C+
COSM,Cosmos Health Inc.,Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.00,17.02M,-,A,D-,B-,C+,F
PMN,"ProMIS Neurosciences, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Strong Buy4.50,18.92M,-,B,A+,B,D,Rating: Not Covered
TRVN,"Trevena, Inc.",Rating: Hold2.55,Rating: Not Covered,Rating: Buy3.50,1.39M,-,D,D-,D+,F,A
CNTX,Context Therapeutics Inc.,Rating: Hold2.55,Rating: Not Covered,Rating: Buy4.40,112.50M,-,B,A+,D-,C+,D-
ARCT,Arcturus Therapeutics Holdings Inc.,Rating: Hold2.55,Rating: Strong Buy5.00,Rating: Strong Buy4.70,474.30M,-,B-,C+,C+,D,C+
CYDVF,Century Lithium Corp.,Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.00,29.85M,-,B,C-,D+,D-,B
NVNO,enVVeno Medical Corporation,Rating: Hold2.55,Rating: Not Covered,Rating: Strong Buy5.00,55.94M,-,B+,A-,C+,D,C
NUMIF,Numinus Wellness Inc.,Rating: Hold2.55,Rating: Not Covered,Rating: Hold3.00,12.64M,-,A,D,D,C,C
PEPG,PepGen Inc.,Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.40,166.24M,-,B+,B-,C,D-,B
INDV,Indivior PLC,Rating: Hold2.54,Rating: Strong Buy5.00,Rating: Strong Buy4.71,1.39B,-,A,D-,B+,D+,D+
TOMZ,"TOMI Environmental Solutions, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,14.91M,-,B,B-,D-,D,F
BIAF,"bioAffinity Technologies, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,18.23M,-,C+,A+,D+,D,D-
SABS,"SAB Biotherapeutics, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy4.80,27.23M,-,A,B,C-,C+,D-
LESL,"Leslie's, Inc.",Rating: Hold2.54,Rating: Hold2.75,Rating: Hold3.16,458.72M,-,B+,A+,C-,F,C-
GLBS,Globus Maritime Limited,Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,29.84M,-,A+,C-,F,D-,D
CLRB,"Cellectar Biosciences, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.33,63.14M,-,B+,A+,D-,D,B-
PYPD,PolyPid Ltd.,Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,23.51M,-,B+,B+,F,C,C
PASG,"Passage Bio, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,41.17M,-,B+,D,C-,C-,C-
GREE,Greenidge Generation Holdings Inc.,Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,25.50M,-,B-,C+,D-,D-,C
SOND,Sonder Holdings Inc.,Rating: Hold2.54,Rating: Not Covered,Rating: Hold3.00,38.18M,-,C+,B+,B-,D-,C+
DARE,"Daré Bioscience, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.25,28.71M,-,D+,B,D-,C-,C-
FEMY,Femasys Inc.,Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy4.50,23.81M,-,C,B-,C-,C+,F
SSKN,"STRATA Skin Sciences, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,12.64M,-,C+,D,B+,C-,F
SYTA,Siyata Mobile Inc.,Rating: Hold2.54,Rating: Not Covered,Rating: Hold3.00,3.54M,-,A,D-,F,F,A-
SYRS,"Syros Pharmaceuticals, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Hold3.00,7.18M,-,D,D+,D-,F,A
COCH,"Envoy Medical, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,46.36M,-,D,B+,F,B,D-
IPHA,Innate Pharma S.A.,Rating: Hold2.54,Rating: Buy4.00,Rating: Buy4.40,121.11M,-,B-,C-,A,D,C-
PXLW,"Pixelworks, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.33,44.57M,-,A-,D+,F,D-,C
PBSV,"Pharma-Bio Serv, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Not Covered,9.56M,-,A-,A-,A-,C-,F
SHWZ,"Medicine Man Technologies, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,8.02M,-,A+,A-,B+,D-,C
LGMK,"LogicMark, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Not Covered,3.29M,-,A,C-,C,F,A-
IGC,"IGC Pharma, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,28.97M,-,C,D-,D-,B-,D-
NCNA,NuCana plc,Rating: Hold2.54,Rating: Not Covered,Rating: Buy4.00,2.90M,-,B+,F,D,F,A
LVTX,LAVA Therapeutics N.V.,Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy4.50,42.08M,-,A-,C-,D-,C-,C-
AXDX,"Accelerate Diagnostics, Inc.",Rating: Hold2.54,Rating: Not Covered,Rating: Strong Buy5.00,40.32M,-,D+,B,F,B+,D-
HUMA,"Humacyte, Inc.",Rating: Hold2.54,Rating: Hold3.33,Rating: Strong Buy4.57,566.14M,-,A-,D,D,C,F
ALEC,"Alector, Inc.",Rating: Hold2.54,Rating: Sell2.00,Rating: Buy4.00,249.24M,-,B-,C,D-,D-,B
SNSE,"Sensei Biotherapeutics, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.75,13.97M,-,A-,D+,C,C-,C-
RANI,"Rani Therapeutics Holdings, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.75,114.28M,-,C+,D-,D+,D,C+
NXTC,"NextCure, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.00,32.77M,-,B+,D,C,C-,D-
BOXL,Boxlight Corporation,Rating: Hold2.53,Rating: Not Covered,Rating: Buy3.66,4.45M,-,A+,D,D,D-,D
CRDL,Cardiol Therapeutics Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.20,128.01M,-,D+,D-,D,C,D
HSCS,HeartSciences Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.50,2.65M,-,A-,A+,C-,D-,D-
VOR,Vor Biopharma Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.66,54.35M,-,B+,D-,C-,D,C+
OTLK,"Outlook Therapeutics, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.83,40.21M,-,A-,Rating: Not Covered,F,D,B
ACET,"Adicet Bio, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.42,91.47M,-,A-,B-,F,D,B-
CYN,Cyngn Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy5.00,14.62M,-,B,C-,F,D-,C+
SLDB,Solid Biosciences Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.55,227.34M,-,B-,B-,C,C,D-
ABOS,"Acumen Pharmaceuticals, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.83,135.78M,-,B,C,C,D+,D
SCYX,"SCYNEXIS, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.75,51.99M,-,A-,D,D,D+,D+
WKHS,Workhorse Group Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Hold3.00,43.85M,-,C+,C-,F,F,C+
CTGO,"Contango Ore, Inc.",Rating: Hold2.53,Rating: Hold3.00,Rating: Strong Buy4.50,219.62M,-,B+,C-,F,D+,F
NNOX,Nano-X Imaging Ltd.,Rating: Hold2.53,Rating: Sell2.00,Rating: Strong Buy5.00,367.52M,-,C-,C-,D-,C-,D
ENTA,"Enanta Pharmaceuticals, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Buy3.62,187.10M,-,C+,C-,D,D+,D+
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Rating: Hold2.53,Rating: Buy4.00,Rating: Strong Buy4.75,214.85M,-,B+,B+,C-,C,F
RLMD,"Relmada Therapeutics, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.25,87.51M,-,B,F,D-,C,D+
SYBX,"Synlogic, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Hold3.00,16.49M,-,A-,D-,F,C,C
MIRA,"MIRA Pharmaceuticals, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy5.00,21.03M,-,B,F,D-,B-,F
NFGC,New Found Gold Corp.,Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.00,351.74M,-,B-,B+,D-,F,Rating: Not Covered
ZURA,Zura Bio Limited,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.66,195.88M,-,B,A,D+,D+,F
PRSO,Peraso Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy5.00,2.99M,-,A+,D-,D-,F,C
NB,NioCorp Developments Ltd.,Rating: Hold2.53,Rating: Not Covered,Rating: Buy4.00,55.69M,-,B-,B,F,F,B-
CMPS,COMPASS Pathways plc,Rating: Hold2.53,Rating: Hold3.33,Rating: Strong Buy4.60,312.00M,-,B-,C-,C,D,D+
KDOZF,Kidoz Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy5.00,13.13M,-,C+,C-,D,D,C-
GORO,Gold Resource Corporation,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy4.50,16.56M,-,A+,C+,D,F,B-
MTNB,"Matinas BioPharma Holdings, Inc.",Rating: Hold2.53,Rating: Not Covered,Rating: Hold3.00,3.15M,-,A-,D,C-,F,A+
NDRA,ENDRA Life Sciences Inc.,Rating: Hold2.53,Rating: Not Covered,Rating: Strong Buy5.00,3.21M,-,A,C+,D+,F,A+
EKSO,"Ekso Bionics Holdings, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.50,14.61M,-,A,C+,C+,D-,C+
AEMD,"Aethlon Medical, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy3.50,5.56M,-,A-,D,D+,D+,C
ANEB,"Anebulo Pharmaceuticals, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,37.08M,-,B,F,F,D+,C+
MAIA,"MAIA Biotechnology, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,55.22M,-,B,A,F,B,F
STRM,"Streamline Health Solutions, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,11.24M,-,B-,B,B-,D-,C-
ELTX,"Elicio Therapeutics, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,54.42M,-,Rating: Not Covered,A,D,B-,D-
EDRY,EuroDry Ltd.,Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.66,38.66M,-,B+,D-,F,D-,F
SDCH,SideChannel Inc.,Rating: Hold2.52,Rating: Not Covered,Rating: Not Covered,6.33M,-,A,C-,D-,F,C
VRAR,"The Glimpse Group, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,12.67M,-,A-,B-,D,D-,D
IMMX,"Immix Biopharma, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,54.19M,-,B+,C-,D+,D+,C
VRME,"VerifyMe, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,8.47M,-,A,C+,D+,F,D+
IRD,"Opus Genetics, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.75,33.15M,-,A-,D,D,D+,D+
CLDI,"Calidi Biotherapeutics, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,41.34M,-,Rating: Not Covered,B+,F,B-,C
LIQT,"LiqTech International, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,17.48M,-,B+,C,D-,F,C-
CYCC,"Cyclacel Pharmaceuticals, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Hold3.00,2.17M,-,A-,B+,F,F,A-
CXAI,CXApp Inc.,Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,26.17M,-,B+,B-,D-,D-,D-
NEXCF,Nextech3D.AI Corporation,Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,5.43M,-,B-,B,F,F,A
EDSA,"Edesa Biotech, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,7.47M,-,B,F,D+,D-,C
RAPT,"RAPT Therapeutics, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Hold3.25,43.00M,-,A,D,D+,F,B
SBEV,"Splash Beverage Group, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,12.22M,-,C,B+,F,F,B-
DRIO,DarioHealth Corp.,Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,24.56M,-,B-,D,D+,D,D+
SDST,Stardust Power Inc.,Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.66,325.49M,-,B+,Rating: Not Covered,F,D-,B-
ANVS,"Annovis Bio, Inc.",Rating: Hold2.52,Rating: Sell2.33,Rating: Buy4.33,90.23M,-,B-,B,F,C-,D+
MLEC,Moolec Science SA,Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,33.83M,-,C+,A-,F,D,D
ALVR,"AlloVir, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Hold3.00,61.89M,-,B+,F,F,D+,C
STIM,"Neuronetics, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Buy4.00,29.23M,-,A,C-,C+,D+,D-
STRR,"Star Equity Holdings, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.50,9.78M,-,B,C-,D-,F,D
GRI,"GRI Bio, Inc.",Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy5.00,2.23M,-,B+,A-,D-,D,Rating: Not Covered
CVM,CEL-SCI Corporation,Rating: Hold2.52,Rating: Not Covered,Rating: Strong Buy4.50,37.57M,-,B-,B+,D,D-,C
PALT,"Paltalk, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Hold3.00,18.38M,-,B,D+,D-,F,F
SES,SES AI Corporation,Rating: Hold2.51,Rating: Hold3.00,Rating: Hold2.50,117.73M,-,A,C,D-,F,B
TPST,"Tempest Therapeutics, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.50,41.89M,-,B,A-,F,D-,C+
SANA,"Sana Biotechnology, Inc.",Rating: Hold2.51,Rating: Hold3.00,Rating: Buy3.85,569.34M,-,B,C-,C,F,C+
LOCL,Local Bounti Corporation,Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy5.00,15.02M,-,C,B+,F,F,D
IOBT,"IO Biotech, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.40,56.00M,-,B+,D-,D+,D,D
PNRLF,Premium Resources Ltd.,Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.50,64.31M,-,B-,A-,D-,F,F
AQMS,"Aqua Metals, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.50,16.40M,-,B+,A+,F,F,B-
ICG,Intchains Group Limited,Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy5.00,269.72M,-,C,C,D-,F,F
PCSA,"Processa Pharmaceuticals, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,3.20M,-,B+,D,D-,D,C
BBLG,Bone Biologics Corporation,Rating: Hold2.51,Rating: Not Covered,Rating: Not Covered,3.10M,-,B+,D,D,D+,D-
ELEV,"Elevation Oncology, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.57,36.91M,-,B+,B-,C,D,D
NXU,"Nxu, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Hold3.00,4.28M,-,C,B+,F,F,C+
SBFM,"Sunshine Biopharma, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy5.00,5.46M,-,A,C+,C+,D-,Rating: Not Covered
CRIS,"Curis, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.33,37.68M,-,D+,D-,F,D-,C
CGTX,"Cognition Therapeutics, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.40,15.97M,-,B+,D,D,F,C-
QNRX,"Quoin Pharmaceuticals, Ltd.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,3.03M,-,B+,F,D,D+,F
ICU,SeaStar Medical Holding Corporation,Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,11.34M,-,D,Rating: Not Covered,F,F,A+
NKTX,"Nkarta, Inc.",Rating: Hold2.51,Rating: Hold3.00,Rating: Strong Buy4.75,211.00M,-,B+,C+,B-,D-,F
EPIX,ESSA Pharma Inc.,Rating: Hold2.51,Rating: Not Covered,Rating: Hold3.00,79.42M,-,B+,D-,B-,F,C-
MOVE,Movano Inc.,Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,35.75M,-,B,A-,F,F,D
LFWD,Lifeward Ltd.,Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.50,18.50M,-,A+,C-,C-,D-,D
PHGE,BiomX Inc.,Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,10.93M,-,B+,A-,B-,F,C
SLNCF,Silence Therapeutics plc,Rating: Hold2.51,Rating: Buy4.00,Rating: Strong Buy5.00,362.14M,-,C,A-,D-,D,F
AVGR,"Avinger, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Buy4.00,2.66M,-,A+,B,F,D-,C+
DNMR,"Danimer Scientific, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Hold2.66,18.12M,-,C+,C+,F,F,B+
VINC,"Vincerx Pharma, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Strong Buy4.66,8.86M,-,B+,F,D,F,B-
TCS,"The Container Store Group, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Hold3.00,11.87M,-,A+,B,D,F,D+
VIRX,"Viracta Therapeutics, Inc.",Rating: Hold2.51,Rating: Not Covered,Rating: Hold3.00,5.83M,-,A-,F,D-,F,C+
MAPPF,ProStar Holdings Inc.,Rating: Hold2.50,Rating: Not Covered,Rating: Not Covered,14.19M,-,B-,B-,F,D-,C
KNW,"Know Labs, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,26.11M,-,A-,B+,F,D-,C
DWTX,"Dogwood Therapeutics, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy3.50,3.46M,-,B,F,D-,D-,C
PTPI,"Petros Pharmaceuticals, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,2.71M,-,B-,Rating: Not Covered,D,D-,C
SOWG,Sow Good Inc.,Rating: Hold2.50,Rating: Hold3.00,Rating: Hold3.00,36.17M,-,B+,A+,D-,F,D-
ATIP,"ATI Physical Therapy, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,7.07M,-,D,A+,B+,F,F
SLE,"Super League Enterprise, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,6.67M,-,B+,B-,F,F,C-
PRTG,Portage Biotech Inc.,Rating: Hold2.50,Rating: Not Covered,Rating: Not Covered,4.42M,-,B,D-,F,D+,C
IPA,ImmunoPrecise Antibodies Ltd.,Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,11.52M,-,B,B,B-,D-,D-
ACXP,"Acurx Pharmaceuticals, Inc.",Rating: Hold2.50,Rating: Buy4.00,Rating: Buy4.00,19.34M,-,B,F,F,D-,C
RVPH,"Reviva Pharmaceuticals Holdings, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.40,38.12M,-,Rating: Not Covered,Rating: Not Covered,F,D+,B-
CTXR,"Citius Pharmaceuticals, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy3.66,27.82M,-,A-,F,C-,F,C
BDRX,Biodexa Pharmaceuticals Plc,Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,2.86M,-,A-,C-,C+,F,C+
LILMF,Lilium N.V.,Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,54.45M,-,Rating: Not Covered,B+,D-,F,B
BNGO,"Bionano Genomics, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,24.29M,-,A,D,D-,F,D+
EVGN,Evogene Ltd.,Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,10.89M,-,A,D,B-,F,F
JAGX,"Jaguar Health, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,11.74M,-,C+,A-,F,D-,D-
CMAX,"CareMax, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,1.61M,-,A,B,C-,F,C
WINT,"Windtree Therapeutics, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,5.33M,-,A-,B+,C-,F,C
ALUR,Allurion Technologies Inc.,Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.25,31.16M,-,C+,B-,F,F,D
SAVA,"Cassava Sciences, Inc.",Rating: Hold2.50,Rating: Sell2.00,Rating: Hold3.00,191.48M,-,B+,B-,B-,F,D-
PET,Wag! Group Co.,Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,10.33M,-,A-,B+,F,F,D
BIOR,"Biora Therapeutics, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,7.10M,-,D,B+,D,F,D-
ONCT,"Oncternal Therapeutics, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,2.21M,-,A-,F,D,F,C
BACK,"IMAC Holdings, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,1.79M,-,Rating: Not Covered,B+,F,D,C+
APDN,"Applied DNA Sciences, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Hold3.00,7.82M,-,A-,C+,D-,F,C+
BCLI,Brainstorm Cell Therapeutics Inc.,Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,9.92M,-,Rating: Not Covered,B+,F,F,B
AEON,"AEON Biopharma, Inc.",Rating: Hold2.50,Rating: Not Covered,Rating: Buy4.00,21.16M,-,Rating: Not Covered,B+,F,F,C+
GMVDF,G Medical Innovations Holdings Ltd,Rating: Hold2.50,Rating: Not Covered,Rating: Strong Buy5.00,26.44K,-,Rating: Not Covered,Rating: Not Covered,Rating: Not Covered,F,Rating: Not Covered
YELLQ,Yellow Corporation,Rating: Hold2.50,Rating: Sell2.00,Rating: Hold3.00,13.65M,-,Rating: Not Covered,Rating: Not Covered,Rating: Not Covered,F,Rating: Not Covered
LRFC,Logan Ridge Finance Corporation,Rating: Sell2.49,Rating: Not Covered,Rating: Strong Buy5.00,69.27M,5.16,B+,A+,D+,C,D-
FIBK,"First Interstate BancSystem, Inc.",Rating: Sell2.49,Rating: Hold3.00,Rating: Hold3.28,3.70B,5.32,B-,D+,C,B-,D-
FBNC,First Bancorp,Rating: Sell2.49,Rating: Not Covered,Rating: Buy4.00,1.98B,1.84,D,D,C-,B+,D-
FDS,FactSet Research Systems Inc.,Rating: Sell2.48,Rating: Buy4.00,Rating: Hold2.71,18.60B,0.83,F,C+,B+,C-,D+
BLFY,Blue Foundry Bancorp,Rating: Sell2.48,Rating: Not Covered,Rating: Hold3.00,233.14M,-,B,B,D-,C,C-
BUSE,First Busey Corporation,Rating: Sell2.48,Rating: Not Covered,Rating: Buy3.83,1.53B,3.56,B-,D+,C-,D+,C-
