exchange_ticker	info
NasdaqCM:ATVC.U	NasdaqCM:ATVC.U
NasdaqGM:TPCO	NasdaqGM:TPCO;DB:6T71
NasdaqGS:TCDA	NasdaqGS:TCDA;DB:1T7
NasdaqGS:TCBK	NasdaqGS:TCBK
NasdaqCM:TDAC	NasdaqCM:TDAC;NasdaqCM:TDAC.U;DB:6V8
NasdaqGS:TRS	NasdaqGS:TRS;DB:MQ1
NasdaqGS:TRMB	NasdaqGS:TRMB;BMV:TRMB*;DB:TB5
NasdaqGS:TRIB	NasdaqGS:TRIB;DB:TRBA
NasdaqGS:TCOM	NasdaqGS:TCOM;BST:CLVB;LSE:0I50;BMV:TCOMN;WBAG:TCOM;DB:CLV;DB:CLVB;SEHK:9961
NasdaqGS:TRIP	NasdaqGS:TRIP;XTRA:T6A;LSE:0QZS;BMV:TRIP*;SWX:TRIP;BASE:TRIP;WBAG:TRIP;BOVESPA:T1RI34;DB:T6A;BIT:TRIP
NasdaqGS:TSC	NasdaqGS:TSC;DB:3ZS
NasdaqGM:TRIT	NasdaqGM:TRIT;DB:6K4
NasdaqGS:TBK	NasdaqGS:TBK
NasdaqGS:TRVG	NasdaqGS:TRVG;BST:TVAG;WBAG:TRVG
NasdaqCM:TRKA	NasdaqCM:TRKA
NasdaqGS:TRUE	NasdaqGS:TRUE;DB:5TC
NasdaqGM:TRUP	NasdaqGM:TRUP;LSE:0LH0;DB:TPW
NasdaqGS:TRST	NasdaqGS:TRST;DB:TC5
NasdaqGS:TRMK	NasdaqGS:TRMK;DB:TT4
NasdaqCM:MEDS	NasdaqCM:MEDS;DB:4E4
NasdaqCM:TSIA	NasdaqCM:TSIA;NasdaqCM:TSIA.U
NasdaqCM:TSRI	NasdaqCM:TSRI
NasdaqGS:TTEC	NasdaqGS:TTEC;DB:TH1
NasdaqGS:TTMI	NasdaqGS:TTMI;DB:TT1
NasdaqCM:TC	NasdaqCM:TC
NasdaqCM:TCAC	NasdaqCM:TCAC;NasdaqCM:TCAC.U
NasdaqCM:TCX	NasdaqCM:TCX;LSE:0LH4;TSX:TC;DB:TUQ1
NasdaqGM:TOUR	NasdaqGM:TOUR;DB:0TUA
NasdaqCM:TMPM	NasdaqCM:TMPM;NasdaqCM:TMPM.U
NasdaqGS:TPTX	NasdaqGS:TPTX
NasdaqGM:HEAR	NasdaqGM:HEAR;LSE:0ZNF;DB:0P1A
NasdaqCM:THCB	NasdaqCM:THCB;NasdaqCM:THCB.U;DB:2OZ
NasdaqCM:THCA	NasdaqCM:THCA;NasdaqCM:THCA.U;DB:A2PRZE;DB:62NA
NasdaqGS:TSP	NasdaqGS:TSP
NasdaqCM:TWCT	NasdaqCM:TWCT;NasdaqCM:TWCT.U
NasdaqCM:TWLV	NasdaqCM:TWLV;NasdaqCM:TWLV.U
NasdaqGS:TWIN	NasdaqGS:TWIN;DB:TWN
NasdaqGS:TWST	NasdaqGS:TWST;DB:0ME
NasdaqCM:TYME	NasdaqCM:TYME;BST:RFL;DB:RFL
NasdaqCM:TZPS	NasdaqCM:TZPS;NasdaqCM:TZPS.U
NasdaqGS:USCR	NasdaqGS:USCR;DB:0U1N
NasdaqCM:USEG	NasdaqCM:USEG;DB:UE22
NasdaqCM:USAU	NasdaqCM:USAU;LSE:0LHW;DB:DTUR
NasdaqCM:USWS	NasdaqCM:USWS
NasdaqGM:UCL	NasdaqGM:UCL
NasdaqCM:UK	NasdaqCM:UK
NasdaqGS:UFPI	NasdaqGS:UFPI;DB:UF3
NasdaqCM:UFPT	NasdaqCM:UFPT
NasdaqGS:ULTA	NasdaqGS:ULTA;LSE:0LIB;BMV:ULTA*;WBAG:ULTA;BOVESPA:U1LT34;DB:34U
NasdaqGS:UCTT	NasdaqGS:UCTT;LSE:0LID;DB:UCE
NasdaqGS:RARE	NasdaqGS:RARE;LSE:0LIF;BMV:RARE*;DB:UP0
NasdaqGM:ULBI	NasdaqGM:ULBI;DB:ULB
NasdaqGS:UMBF	NasdaqGS:UMBF;DB:UMB
NasdaqGS:UMPQ	NasdaqGS:UMPQ;DB:UMQ
NasdaqGM:UNAM	NasdaqGM:UNAM
NasdaqCM:LATN	NasdaqCM:LATN;NasdaqCM:LATN.U
NasdaqGM:UNB	NasdaqGM:UNB
NasdaqGS:QURE	NasdaqGS:QURE;XTRA:UQ1;LSE:0EE0;DB:UQ1
NasdaqGS:UAL	NasdaqGS:UAL;XTRA:UAL1;LSE:0LIU;BMV:UAL*;BOVESPA:U1AL34;DB:UAL1
NasdaqCM:UBCP	NasdaqCM:UBCP
NasdaqGM:UBOH	NasdaqGM:UBOH
NasdaqGS:UBSI	NasdaqGS:UBSI;DB:UNK
NasdaqGS:UCBI	NasdaqGS:UCBI;DB:UCBN
NasdaqGS:UFCS	NasdaqGS:UFCS
NasdaqCM:UIHC	NasdaqCM:UIHC;DB:0UI
NasdaqGS:UBFO	NasdaqGS:UBFO;DB:4QR
NasdaqGS:USLM	NasdaqGS:USLM
NasdaqGS:UTHR	NasdaqGS:UTHR;DB:UTH
NasdaqCM:UTME	NasdaqCM:UTME
NasdaqGM:UG	NasdaqGM:UG
NasdaqGM:UNTY	NasdaqGM:UNTY
NasdaqGS:UBX	NasdaqGS:UBX;LSE:0YC0;DB:9U9
NasdaqGS:OLED	NasdaqGS:OLED;LSE:0LJE;BMV:OLED*;DB:UVD
NasdaqGS:UEIC	NasdaqGS:UEIC;DB:UE1
NasdaqGS:ULH	NasdaqGS:ULH
NasdaqGS:USAP	NasdaqGS:USAP;DB:US6
NasdaqGM:UPC	NasdaqGM:UPC
NasdaqGS:UVSP	NasdaqGS:UVSP
NasdaqGS:TIGR	NasdaqGS:TIGR;LSE:0A32;DB:1M5
NasdaqGM:UPLD	NasdaqGM:UPLD;DB:16U
NasdaqGS:UPST	NasdaqGS:UPST
NasdaqGS:UPWK	NasdaqGS:UPWK;BMV:UPWK*
NasdaqCM:UONE.K	NasdaqCM:UONE.K;NasdaqCM:UONE;DB:UA1
NasdaqGS:URBN	NasdaqGS:URBN;XTRA:UOF;BASE:URBN;DB:UOF
NasdaqCM:MYT	NasdaqCM:MYT;DB:29D1
NasdaqCM:UGRO	NasdaqCM:UGRO
NasdaqGM:URGN	NasdaqGM:URGN;LSE:0XOD;DB:UR8
NasdaqGS:ECOL	NasdaqGS:ECOL;DB:3ER
NasdaqGS:USAK	NasdaqGS:USAK;DB:UT3
NasdaqCM:USIO	NasdaqCM:USIO
NasdaqGS:UTMD	NasdaqGS:UTMD
NasdaqGS:UTSI	NasdaqGS:UTSI;BMV:UTSI*;DB:UT5A
NasdaqGS:UXIN	NasdaqGS:UXIN;BST:UX0
NasdaqCM:VCNX	NasdaqCM:VCNX
NasdaqGM:VACC	NasdaqGM:VACC
NasdaqGS:VLY	NasdaqGS:VLY;BOVESPA:VLYB34;DB:VNB
NasdaqCM:VLON	NasdaqCM:VLON
NasdaqCM:VALU	NasdaqCM:VALU
NasdaqGM:VNDA	NasdaqGM:VNDA;LSE:0LKB;DB:VM4
NasdaqGS:VREX	NasdaqGS:VREX;DB:VI4
NasdaqGS:VRNS	NasdaqGS:VRNS;LSE:0VOU;DB:VS2
NasdaqGM:VBLT	NasdaqGM:VBLT
NasdaqGS:VSTA	NasdaqGS:VSTA
NasdaqCM:VXRT	NasdaqCM:VXRT;XTRA:NB11;BMV:VXRT*;DB:NB11
NasdaqGS:PCVX	NasdaqGS:PCVX;MUN:5VA;DB:5VA
NasdaqCM:VBIV	NasdaqCM:VBIV;DB:LO91
NasdaqGS:VECT	NasdaqGS:VECT
NasdaqCM:VTIQ	NasdaqCM:VTIQ;NasdaqCM:VTIQ.U
NasdaqCM:VACQ	NasdaqCM:VACQ;NasdaqCM:VACQ.U
NasdaqCM:VAQC	NasdaqCM:VAQC
NasdaqGS:VECO	NasdaqGS:VECO;XTRA:VECO;DB:VEO
NasdaqCM:VELO	NasdaqCM:VELO;NasdaqCM:VELO.U
NasdaqGS:VLDR	NasdaqGS:VLDR;LSE:0A97;DB:808
NasdaqCM:VTAQ	NasdaqCM:VTAQ;NasdaqCM:VTAQ.U
NasdaqCM:VENA	NasdaqCM:VENA;NasdaqCM:VENA.U
NasdaqGM:VERO	NasdaqGM:VERO;DB:0RR1
NasdaqGS:VEON	NasdaqGS:VEON;LSE:0RO7;ENXTAM:VEON;DB:35V;DB:35V1
NasdaqGS:VRA	NasdaqGS:VRA;DB:ELI
NasdaqGM:VCYT	NasdaqGM:VCYT;DB:12V
NasdaqGM:VSTM	NasdaqGM:VSTM;LSE:0LOV;DB:2VS
NasdaqCM:VERB	NasdaqCM:VERB;DB:37V
NasdaqCM:VCEL	NasdaqCM:VCEL;DB:ATQP
NasdaqCM:VERY	NasdaqCM:VERY;BST:2TE
NasdaqCM:VRME	NasdaqCM:VRME;DB:LT1B
NasdaqGS:VRNT	NasdaqGS:VRNT;XTRA:VTY;DB:VTY
NasdaqGS:VRSN	NasdaqGS:VRSN;XTRA:VRS;BASE:VRSN;LSE:0LOZ;BMV:VRSN*;BOVESPA:VRSN34;DB:VRS
NasdaqGS:VRSK	NasdaqGS:VRSK;LSE:0LP3;BMV:VRSK*;BOVESPA:V1RS34;WBAG:VRSK;DB:VA7A
NasdaqGM:VBTX	NasdaqGM:VBTX;DB:47Y
NasdaqGM:VERI	NasdaqGM:VERI;LSE:0LP5;DB:VEK
NasdaqGM:VRNA	NasdaqGM:VRNA;OTCPK:VNAP.F;DB:I9SA
NasdaqCM:VRRM	NasdaqCM:VRRM
NasdaqGM:VRCA	NasdaqGM:VRCA;DB:1NE
NasdaqCM:VS	NasdaqCM:VS;HMSE:BMVB;DB:BMVB
NasdaqCM:VTNR	NasdaqCM:VTNR;DB:5VE
NasdaqGS:VRTX	NasdaqGS:VRTX;XTRA:VX1;SWX:VRTX;LSE:0QZU;BMV:VRTX*;BOVESPA:VRTX34;WBAG:VRTX;DB:VX1
NasdaqGM:VERX	NasdaqGM:VERX;BST:56X;LSE:0A3L
NasdaqCM:VERU	NasdaqCM:VERU;DB:FMW
NasdaqCM:VSPR	NasdaqCM:VSPR;NasdaqCM:VSPR.U
NasdaqGS:VIAC	NasdaqGS:VIAC;NasdaqGS:VIAC.A;NasdaqGS:VIAC.P;LSE:0A65;BMV:VIAC*;BOVESPA:C1BS34;DB:0VVB;DB:0VV;DB:VCX
NasdaqGS:DSP	NasdaqGS:DSP
NasdaqGS:VSAT	NasdaqGS:VSAT;LSE:0LPE;DB:VS1
NasdaqGS:VTRS	NasdaqGS:VTRS;XTRA:VIA;LSE:0A5V;BMV:VTRS*;WBAG:VTRS;DB:VIA
NasdaqGS:VIAV	NasdaqGS:VIAV;XTRA:UNS1;BMV:VIAV*;DB:UNS1
NasdaqCM:VCKA	NasdaqCM:VCKA;NasdaqCM:VCKA.U
NasdaqGS:VICR	NasdaqGS:VICR;DB:VCV
NasdaqGS:VCTR	NasdaqGS:VCTR;DB:3PK
NasdaqGS:VWTR	NasdaqGS:VWTR;DB:PID0
NasdaqGM:VIEW	NasdaqGM:VIEW
NasdaqGM:VRAY	NasdaqGM:VRAY;DB:6L9
NasdaqCM:VKTX	NasdaqCM:VKTX;LSE:0VQA;DB:1VT
NasdaqCM:VBFC	NasdaqCM:VBFC
NasdaqGS:VLGE.A	NasdaqGS:VLGE.A;DB:VSU
NasdaqCM:VINC	NasdaqCM:VINC;NasdaqGM:VINC.U
NasdaqGS:VINP	NasdaqGS:VINP
NasdaqCM:BBIG	NasdaqCM:BBIG
NasdaqGS:VIOT	NasdaqGS:VIOT
NasdaqGS:VNOM	NasdaqGS:VNOM;DB:VEG
NasdaqGS:VIR	NasdaqGS:VIR
NasdaqGS:VIRX	NasdaqGS:VIRX;DB:RYI
NasdaqGM:VIRC	NasdaqGM:VIRC
NasdaqCM:VABK	NasdaqCM:VABK
NasdaqCM:VRDN	NasdaqCM:VRDN;DB:1S1
NasdaqCM:VIRI	NasdaqCM:VIRI
NasdaqCM:VRPX	NasdaqCM:VRPX
NasdaqCM:VTSI	NasdaqCM:VTSI;DB:0XQ
NasdaqGS:VIRT	NasdaqGS:VIRT;LSE:VIRT;BMV:VIRT*;DB:0VF
NasdaqCM:VOSO	NasdaqCM:VOSO;NasdaqCM:VOSO.U
NasdaqCM:VMAR	NasdaqCM:VMAR
NasdaqCM:VISL	NasdaqCM:VISL;DB:15XC
NasdaqCM:VTGN	NasdaqCM:VTGN
NasdaqCM:VMAC	NasdaqCM:VMAC;NasdaqCM:VMAC.U
NasdaqGS:VC	NasdaqGS:VC;DB:VS51
NasdaqGM:VITL	NasdaqGM:VITL;DB:5KH
NasdaqGS:VTRU	NasdaqGS:VTRU
NasdaqCM:VIVE	NasdaqCM:VIVE
NasdaqCM:VVPR	NasdaqCM:VVPR
NasdaqCM:VVOS	NasdaqCM:VVOS
NasdaqGS:VG	NasdaqGS:VG;DB:V1Y
NasdaqGS:VOR	NasdaqGS:VOR
NasdaqCM:VJET	NasdaqCM:VJET;DB:VX8B
NasdaqGS:VOXX	NasdaqGS:VOXX;DB:VOX
NasdaqGS:VYGR	NasdaqGS:VYGR;BMV:VYGR*;DB:VT6
NasdaqCM:VIH	NasdaqCM:VIH;NasdaqCM:VIHA.U
NasdaqCM:VPCB	NasdaqCM:VPCB;NasdaqCM:VPCB.U
NasdaqGS:VRM	NasdaqGS:VRM;BMV:VRM*
NasdaqGS:VSEC	NasdaqGS:VSEC
NasdaqCM:VTVT	NasdaqCM:VTVT;DB:5VT
NasdaqCM:VUZI	NasdaqCM:VUZI;LSE:0LRL;DB:V7XN
NasdaqCM:VYNT	NasdaqCM:VYNT;DB:1C8
NasdaqGS:VYNE	NasdaqGS:VYNE
NasdaqCM:WAFU	NasdaqCM:WAFU
NasdaqGS:WTRH	NasdaqGS:WTRH;BST:1OW;DB:1OW
NasdaqCM:WALD.U	NasdaqCM:WALD.U
NasdaqGS:WBA	NasdaqGS:WBA;XTRA:WGN;BASE:WBA;SWX:WBA;LSE:0LSZ;BMV:WBA*;BOVESPA:WGBA34;WBAG:WBA;DB:W8A
NasdaqGS:WMG	NasdaqGS:WMG;BST:WA4;WBAG:WMG;BOVESPA:W1MG34;DB:WA4
NasdaqGS:WAFD	NasdaqGS:WAFD;DB:WAO
NasdaqGS:WASH	NasdaqGS:WASH
NasdaqGS:WSBF	NasdaqGS:WSBF;DB:47Z
NasdaqGS:WTRE	NasdaqGS:WTRE;DB:2WH
NasdaqGM:WVE	NasdaqGM:WVE;DB:1U5
NasdaqGM:WSTG	NasdaqGM:WSTG;DB:PYA
NasdaqGS:WDFC	NasdaqGS:WDFC;DB:WD1
NasdaqGS:WB	NasdaqGS:WB;BMV:WBN;WBAG:WBO;DB:2WBA
NasdaqGS:HOWL	NasdaqGS:HOWL
NasdaqGS:WERN	NasdaqGS:WERN;DB:WE1
NasdaqGS:WSBC	NasdaqGS:WSBC;NasdaqGS:WSBC.P;DB:WEY
NasdaqGS:WTBA	NasdaqGS:WTBA;DB:WB3
NasdaqGS:WABC	NasdaqGS:WABC;DB:WB1
NasdaqGS:WDC	NasdaqGS:WDC;XTRA:WDC;LSE:0QZF;SWX:WDC;BMV:WDC*;BOVESPA:W1DC34;WBAG:WDC;DB:WDC
NasdaqGS:WNEB	NasdaqGS:WNEB;DB:489
NasdaqCM:WWR	NasdaqCM:WWR;XTRA:UCCP;DB:UCCP
NasdaqGS:WEYS	NasdaqGS:WEYS
NasdaqCM:WFCF	NasdaqCM:WFCF
NasdaqCM:FREE	NasdaqCM:FREE
NasdaqCM:WHLM	NasdaqCM:WHLM
NasdaqCM:WVVI	NasdaqCM:WVVI
NasdaqGM:WLDN	NasdaqGM:WLDN;DB:J2A
NasdaqCM:WMPN	NasdaqCM:WMPN
NasdaqGM:WLFC	NasdaqGM:WLFC;DB:WIJ
NasdaqGS:WLTW	NasdaqGS:WLTW;LSE:0Y4Q;BOVESPA:W1LT34;DB:WTY
NasdaqCM:WSC	NasdaqCM:WSC;DB:WS11
NasdaqGM:WIMI	NasdaqGM:WIMI;NasdaqGM:WIMI;DB:0BF1
NasdaqCM:WINT	NasdaqCM:WINT
NasdaqGS:WING	NasdaqGS:WING;DB:EWG
NasdaqGM:WINA	NasdaqGM:WINA
NasdaqGS:WTFC	NasdaqGS:WTFC;NasdaqGS:WTFC.P;DB:WF2
NasdaqGS:WIX	NasdaqGS:WIX;BMV:WIXN;BOVESPA:W1IX34;DB:W1X
NasdaqGS:WWD	NasdaqGS:WWD;DB:WW1
NasdaqGS:WDAY	NasdaqGS:WDAY;LSE:0M18;BMV:WDAY*;BOVESPA:W1DA34;DB:W7D
NasdaqCM:WKHS	NasdaqCM:WKHS;LSE:0A3U;BMV:WKHS*;BST:1WO;DB:1WO
NasdaqGS:WRLD	NasdaqGS:WRLD;DB:WOA
NasdaqCM:WRAP	NasdaqCM:WRAP
NasdaqGS:WSFS	NasdaqGS:WSFS
NasdaqCM:WNW	NasdaqCM:WNW
NasdaqGM:WVFC	NasdaqGM:WVFC
NasdaqGS:WW	NasdaqGS:WW;WBAG:WTW;DB:WW6
NasdaqGS:WYNN	NasdaqGS:WYNN;XTRA:WYNN;SWX:WYNN;LSE:0QYK;BMV:WYNN*;BOVESPA:W1YN34;DB:WYR
NasdaqCM:XFOR	NasdaqCM:XFOR;DB:48Q
NasdaqGS:XBIT	NasdaqGS:XBIT;DB:4XB
NasdaqGM:XELB	NasdaqGM:XELB
NasdaqGS:XEL	NasdaqGS:XEL;WBAG:XCEL;XTRA:NRN;LSE:0M1R;BMV:XEL*;BOVESPA:X1EL34;DB:NRN
NasdaqGM:XNCR	NasdaqGM:XNCR;DB:XE9
NasdaqCM:XBIO	NasdaqCM:XBIO
NasdaqGM:XENE	NasdaqGM:XENE;DB:XP0
NasdaqGS:XERS	NasdaqGS:XERS;LSE:0A8E;DB:2B3
NasdaqGM:HX	NasdaqGM:HX;DB:8HX1
NasdaqGS:XLNX	NasdaqGS:XLNX;WBAG:XLNX;XTRA:XIX;BMV:XLNX*;BOVESPA:X1LN34;DB:XIX;LSE:0M1U
NasdaqGM:XOMA	NasdaqGM:XOMA;NasdaqGM:XOMA.O;DB:X0M1;DB:X0M;LSE:0M26
NasdaqGS:XP	NasdaqGS:XP;BST:XP9;DB:XP9
NasdaqCM:XPEL	NasdaqCM:XPEL;DB:XPX
NasdaqGS:XPER	NasdaqGS:XPER;LSE:0M2A;BST:4YG;DB:4YG
NasdaqCM:XSPA	NasdaqCM:XSPA;DB:V9G
NasdaqGS:XNET	NasdaqGS:XNET;DB:4XN
NasdaqGS:YMAB	NasdaqGS:YMAB
NasdaqGS:YNDX	NasdaqGS:YNDX;LSE:0EDM;MISX:YNDX;DB:YDX;KAS:NL_YNDX
NasdaqCM:YTRA	NasdaqCM:YTRA;BST:26Y
NasdaqGS:YELL	NasdaqGS:YELL;DB:YEL
NasdaqCM:YSAC	NasdaqCM:YSAC;NasdaqCM:YSAC.U
NasdaqCM:YTEN	NasdaqCM:YTEN;DB:M6X3
NasdaqCM:YMTX	NasdaqCM:YMTX;DB:8IY
NasdaqCM:CTIB	NasdaqCM:CTIB;DB:VCT
NasdaqCM:ZGYH	NasdaqCM:ZGYH;NasdaqCM:ZGYH.U
NasdaqGM:YJ	NasdaqGM:YJ
NasdaqCM:ZWRK	NasdaqCM:ZWRK;NasdaqCM:ZWRK.U
NasdaqGM:ZLAB	NasdaqGM:ZLAB;SEHK:9688;BMV:ZLABN;DB:1ZL
NasdaqCM:ZNTE	NasdaqCM:ZNTE;NasdaqCM:ZNTE.U
NasdaqGS:ZBRA	NasdaqGS:ZBRA;XTRA:ZT1A;BMV:ZBRA*;BOVESPA:Z1BR34;DB:ZT1A
NasdaqGM:ZNTL	NasdaqGM:ZNTL
NasdaqCM:ZCMD	NasdaqCM:ZCMD
NasdaqGS:ZG	NasdaqGS:ZG;NasdaqGS:Z;BMV:Z*;DB:0ZG2;DB:0ZG
NasdaqGS:ZIOP	NasdaqGS:ZIOP;DB:WEK
NasdaqGS:ZIXI	NasdaqGS:ZIXI;DB:CMY
NasdaqCM:ZKIN	NasdaqCM:ZKIN
NasdaqGM:ZGNX	NasdaqGM:ZGNX;LSE:0M3O;DB:Z081
NasdaqGS:ZM	NasdaqGS:ZM;WBAG:ZOOM;XTRA:ZM;LSE:0A1O;BASE:ZMD;BASE:ZM;BMV:ZM*;BOVESPA:Z1OM34;BVL:ZM;DB:5ZM
NasdaqGS:ZI	NasdaqGS:ZI
NasdaqCM:ZSAN	NasdaqCM:ZSAN;DB:0ZPN
NasdaqGS:ZVO	NasdaqGS:ZVO;DB:0BD
NasdaqGS:ZS	NasdaqGS:ZS;XTRA:0ZC;LSE:0XVU;BMV:ZS*
NasdaqGS:ZUMZ	NasdaqGS:ZUMZ;DB:ZM3
NasdaqCM:CNET	NasdaqCM:CNET;LSE:0A8Q;DB:C5N1
NasdaqGS:ZY	NasdaqGS:ZY;MUN:732
NasdaqGM:ZYNE	NasdaqGM:ZYNE;LSE:0M40;DB:6ZY
NasdaqCM:ZYXI	NasdaqCM:ZYXI
NasdaqGS:ZNGA	NasdaqGS:ZNGA;XTRA:ZNGA;SWX:ZNGA;LSE:0R0J;BMV:ZNGA*;BOVESPA:Z2NG34;DB:ZY3
NYSE:DDD	NYSE:DDD;XTRA:SYV;SWX:DDD;WBAG:DDD;LSE:0QYH;DB:SYV;BMV:DDD*
NYSE:MMM	NYSE:MMM;XTRA:MMM;SWX:MMM;BASE:MMM;WBAG:MMM;BOVESPA:MMMC34;LSE:0QNY;SNSE:MMM;DB:MMM;BMV:MMM*
NYSE:EGHT	NYSE:EGHT;LSE:0IFS;DB:EGT
NYSE:AOS	NYSE:AOS;BOVESPA:A1OS34;LSE:0L7A;DB:3SM;BMV:AOS*
NYSE:AHC	NYSE:AHC;DB:1KB
NYSE:ATEN	NYSE:ATEN;DB:8A0
NYSE:AIR	NYSE:AIR;DB:ARZ
NYSE:ABT	NYSE:ABT;XTRA:ABL;SWX:ABT;BASE:ABT;WBAG:ABT;BOVESPA:ABTT34;LSE:0Q15;SNSE:ABT;DB:ABL;BMV:ABT*
NYSE:ABBV	NYSE:ABBV;XTRA:4AB;BASE:ABBV;WBAG:ABBV;BOVESPA:ABBV34;LSE:0QCV;DB:4AB;BMV:ABBV*
NYSE:ANF	NYSE:ANF;XTRA:AFT;BASE:ANF;LSE:0R32;DB:AFT
NYSE:ABM	NYSE:ABM;DB:AB4
NYSE:ACEL	NYSE:ACEL
NYSE:AAQC.U	NYSE:AAQC.U
NYSE:ACN	NYSE:ACN;BOVESPA:ACNB34;LSE:0Y0Y;DB:CSA;BMV:ACNN
NYSE:ACCO	NYSE:ACCO;DB:A3B
NYSE:ACR	NYSE:ACR;DB:R9L
NYSE:AYI	NYSE:AYI;LSE:0H90;DB:AQ8
NYSE:GOLF	NYSE:GOLF;DB:163
NYSE:ADCT	NYSE:ADCT
NYSE:AGRO	NYSE:AGRO;BASE:ADGO;LSE:0DWL;DB:ACD;BMV:AGRONN
NYSE:ADNT	NYSE:ADNT;XTRA:18I;DB:18I
NYSE:ADEX	NYSE:ADEX;NYSE:ADEX.U
NYSE:ADT	NYSE:ADT;DB:541
NYSE:ATGE	NYSE:ATGE
NYSE:AAP	NYSE:AAP;BOVESPA:A1AP34;LSE:0H9G;DB:AWN;BMV:AAP*
NYSE:WMS	NYSE:WMS;DB:6DA
NYSE:AMPI	NYSE:AMPI;NYSE:AMPI.U
NYSE:ASIX	NYSE:ASIX;DB:960;BMV:ASIX*
NYSE:IMPX	NYSE:IMPX;NYSE:IMPX.U
NYSE:ACM	NYSE:ACM;LSE:0H9N;DB:E6Z
NYSE:AER	NYSE:AER;DB:R1D
NYSE:AJRD	NYSE:AJRD;LSE:0HA5;DB:GCY
NYSE:AEVA	NYSE:AEVA
NYSE:AFL	NYSE:AFL;XTRA:AFL;BOVESPA:A1FL34;LSE:0H68;DB:AFL;BMV:AFL*
NYSE:AGAC	NYSE:AGAC;NYSE:AGAC.U
NYSE:MITT	NYSE:MITT;NYSE:MITT.PRA;NYSE:MITT.PRB;DB:8AG
NYSE:AGCO	NYSE:AGCO;XTRA:AGCO;DB:AGJ
NYSE:A	NYSE:A;BVL:A;BOVESPA:A1GI34;LSE:0HAV;DB:AG8;BMV:A*
NYSE:AGTI	NYSE:AGTI
NYSE:AGL	NYSE:AGL
NYSE:AEM	NYSE:AEM;SWX:AEM;TSX:AEM;BASE:AEM;LSE:0R2J;DB:AE9;BMV:AEMN
NYSE:AL	NYSE:AL;DB:AVLA
NYSE:APD	NYSE:APD;XTRA:APD;WBAG:APCD;BOVESPA:A1PD34;LSE:0HBH;DB:AP3;BMV:APD*
NYSE:AJAX	NYSE:AJAX;NYSE:AJAX.U
NYSE:ALG	NYSE:ALG;DB:AL3
NYSE:ALK	NYSE:ALK;BOVESPA:A1LK34;LSE:0HC3;DB:ALK
NYSE:AIN	NYSE:AIN;DB:AII
NYSE:ALB	NYSE:ALB;XTRA:ALB;WBAG:ALBE;BOVESPA:A1LB34;LSE:0HC7;DB:AMC;BMV:ALB*
NYSE:ACI	NYSE:ACI;XTRA:27S
NYSE:AA	NYSE:AA;XTRA:AA;WBAG:ALCA;LSE:0HCB;DB:185;BMV:AA1*
NYSE:ADF.U	NYSE:ADF.U
NYSE:BABA	NYSE:BABA;BST:BABA;XTRA:AHLA;OTCPK:BABA.F;BASE:BABA;WBAG:AHLA;SWX:BABA;LSE:0HCI;DB:AHLA;DB:2RR;SEHK:9988;BMV:BABAN
NYSE:Y	NYSE:Y;DB:AGA
NYSE:ATI	NYSE:ATI;XTRA:ATD;DB:ATD
NYSE:ALLE	NYSE:ALLE;BOVESPA:A1GN34;LSE:0Y5C;DB:60A;BMV:ALLEN
NYSE:ALE	NYSE:ALE;DB:AEBA
NYSE:ADS	NYSE:ADS;BST:LID;BOVESPA:A1LL34;LSE:0HCR;DB:LID;BMV:ADS1*
NYSE:ALSN	NYSE:ALSN;DB:1A7
NYSE:ALLY	NYSE:ALLY;LSE:0HD0;DB:GMZ;BMV:ALLY1*
NYSE:AMR	NYSE:AMR
NYSE:ALTG	NYSE:ALTG
NYSE:AYX	NYSE:AYX;XTRA:AYX;LSE:0HDD;BMV:AYX*;BOVESPA:A1YX34;WBAG:AYX;DB:3AI
NYSE:ATUS	NYSE:ATUS;BMV:ATUS*;DB:15PA
NYSE:ATMR	NYSE:ATMR;NYSE:ATMR.U
NYSE:ATAQ	NYSE:ATAQ;NYSE:ATAQ.U
NYSE:ATAC	NYSE:ATAC;NYSE:ATAC.U
NYSE:AGCB	NYSE:AGCB
NYSE:MO	NYSE:MO;XTRA:PHM7;BASE:MO;LSE:0R31;SWX:MO;BMV:MO*;BOVESPA:MOOO34;WBAG:ALTR;SNSE:MO;DB:PHM7
NYSE:ALUS	NYSE:ALUS;NYSE:ALUS.U
NYSE:AMBC	NYSE:AMBC;DB:FGPN
NYSE:AMC	NYSE:AMC;BMV:AMC*;DB:AH9
NYSE:AEE	NYSE:AEE;XTRA:AEE;LSE:0HE2;BOVESPA:A1EE34;DB:AE4
NYSE:AMRC	NYSE:AMRC;LSE:0A70;DB:4AM
NYSE:AXL	NYSE:AXL;BST:AYA;DB:AYA
NYSE:AEO	NYSE:AEO;DB:AFG
NYSE:AEL	NYSE:AEL;NYSE:AEL.PRA
NYSE:AXP	NYSE:AXP;XTRA:AEC1;BVL:AXP;BASE:AXP;LSE:0R3C;SWX:AXP;BMV:AXP*;BOVESPA:AXPB34;WBAG:AXP;SNSE:AXP;DB:AEC1
NYSE:AFG	NYSE:AFG;DB:QFI
NYSE:ARL	NYSE:ARL
NYSE:AWR	NYSE:AWR;BMV:AWR*;DB:FDK
NYSE:AVD	NYSE:AVD
