symbol,exchange,country,market_cap,headquarters_city,headquarters_state,sector,industry
VEV,NASDAQ,CA,0.17924262700187502,Aldergrove,British Columbia,Producer Manufacturing,Trucks/Construction/Farm Machinery
EUSG,NASDAQ,US,0.17920577600000398,Greenwich,Connecticut,Finance,Financial Conglomerates
VIAO,NYSE,DE,0.179189234371847,Nuremberg,Bayern (Bavaria),Electronic Technology,Electronic Components
RNGR,NYSE,US,0.17914609803641598,Houston,Texas,Industrial Services,Oilfield Services/Equipment
BSET,NASDAQ,US,0.1788247305,Bassett,Virginia,Consumer Durables,Home Furnishings
RAM,NASDAQ,KY,0.178758488451259,West Bay,West Bay,Finance,Financial Conglomerates
OTRK,NASDAQ,US,0.178647554309796,Santa Monica,California,Health Services,Medical/Nursing Services
TFFP,NASDAQ,US,0.178617328446931,Austin,Texas,Health Technology,Pharmaceuticals: Major
MLAC,NASDAQ,HK,0.178609375,Hong Kong,,Finance,Financial Conglomerates
TNP,NYSE,GR,0.177227190609357,Athens,Attica,Transportation,Marine Shipping
VCKAU,NASDAQ,SG,0.176985,Singapore,Central Singapore,Finance,Financial Conglomerates
MNOV,NASDAQ,US,0.176775357430557,La Jolla,California,Health Technology,Biotechnology
FRBK,NASDAQ,US,0.1766586,Philadelphia,Pennsylvania,Finance,Regional Banks
CWCO,NASDAQ,KY,0.17644412,George Town,George Town,Utilities,Water Utilities
FLACU,NASDAQ,US,0.17626743,Seattle,Washington,Finance,Financial Conglomerates
MICT,NASDAQ,US,0.1761547,Montvale,New Jersey,Electronic Technology,Electronic Production Equipment
LJAQU,NASDAQ,US,0.175437,Menlo Park,California,Finance,Financial Conglomerates
EQ,NASDAQ,US,0.175415359779998,La Jolla,California,Health Technology,Biotechnology
VYGR,NASDAQ,US,0.174883577,Cambridge,Massachusetts,Health Technology,Biotechnology
PBPB,NASDAQ,US,0.174628878,Chicago,Illinois,Consumer Services,Restaurants
FLAC,NASDAQ,US,0.17431482,Seattle,Washington,Finance,Financial Conglomerates
ATSPU,NASDAQ,US,0.17426252609999998,Claymont,Delaware,Finance,Financial Conglomerates
ESSA,NASDAQ,US,0.17418125166461199,Stroudsburg,Pennsylvania,Finance,Regional Banks
LITB,NYSE,CN,0.173715444775,Shanghai,Shanghai,Retail Trade,Internet Retail
HYW,NASDAQ,CN,0.1736,Shanghai,Shanghai,Finance,Investment Managers
OIIM,NASDAQ,KY,0.17351045569999998,George Town,George Town,Electronic Technology,Semiconductors
CLGN,NASDAQ,IL,0.173259309,Rehovot,Tel Aviv,Health Technology,Medical Specialties
VCKA,NASDAQ,SG,0.17267250099999898,Singapore,Central Singapore,Finance,Financial Conglomerates
SSBK,NASDAQ,US,0.172596269,Anniston,Alabama,Finance,Regional Banks
JILL,NYSE,US,0.172533888,Quincy,Massachusetts,Retail Trade,Apparel/Footwear Retail
ASUR,NASDAQ,US,0.1725174,Austin,Texas,Technology Services,Packaged Software
HMLP,NYSE,BM,0.172476585748076,Hamilton,Hamilton,Transportation,Other Transportation
CSPR,NYSE,US,0.172427008,New York,New York,Consumer Durables,Home Furnishings
OMEG,NASDAQ,US,0.17236221,Boston,Massachusetts,Finance,Financial Conglomerates
GNE,NYSE,US,0.171967880630627,Newark,New Jersey,Utilities,Electric Utilities
YSAC,NASDAQ,US,0.1716861024,Omaha,Nebraska,Finance,Financial Conglomerates
ATSPT,NASDAQ,US,0.17129241,Claymont,Delaware,Finance,Financial Conglomerates
SGTX,NASDAQ,US,0.171185982,Cambridge,Massachusetts,Health Technology,Biotechnology
BWACU,NASDAQ,US,0.17096444719999998,New York,New York,Finance,Financial Conglomerates
HYRE,NASDAQ,US,0.170941034,Los Angeles,California,Finance,Finance/Rental/Leasing
LJAQ,NASDAQ,US,0.17092080699999898,Menlo Park,California,Finance,Financial Conglomerates
ENLV,NASDAQ,IL,0.170104598234831,Nes-Ziona,Tel Aviv,Health Technology,Medical Specialties
KUKE,NYSE,CN,0.170008660979732,Beijing,Beijing,Commercial Services,Commercial Printing/Forms
FNCB,NASDAQ,US,0.16986511794568698,Dunmore,Pennsylvania,Finance,Regional Banks
MIST,NASDAQ,CA,0.169823745835897,Montréal,Québec,Health Technology,Pharmaceuticals: Major
JATT,NYSE,KY,0.16974,George Town,George Town,Finance,Financial Conglomerates
ZYNE,NASDAQ,US,0.169543811495048,Devon,Pennsylvania,Health Technology,Pharmaceuticals: Other
TMDI,NASDAQ,CA,0.16932036691156502,Toronto,Ontario,Health Technology,Medical Specialties
MBII,NASDAQ,US,0.168686487234239,Davis,California,Process Industries,Chemicals: Agricultural
MN,NYSE,US,0.168683595164833,Fairport,New York,Finance,Investment Managers
TYME,NASDAQ,US,0.168627039576495,Bedminster,New Jersey,Health Technology,Pharmaceuticals: Major
NGS,NYSE,US,0.168614407,Midland,Texas,Industrial Services,Oilfield Services/Equipment
STIM,NASDAQ,US,0.16843740682615702,Malvern,Pennsylvania,Health Technology,Medical Specialties
DDMXU,NASDAQ,MX,0.1682753975,Mexico City,Mexico,Finance,Financial Conglomerates
FSTR,NASDAQ,US,0.168043095,Pittsburgh,Pennsylvania,Producer Manufacturing,Trucks/Construction/Farm Machinery
GNFT,NASDAQ,FR,0.167958448021976,Loos,Hauts-de-France,Health Technology,Biotechnology
PWOD,NASDAQ,US,0.167937438999999,Williamsport,Pennsylvania,Finance,Regional Banks
SNFCA,NASDAQ,US,0.16777654072683298,Draper,Utah,Finance,Multi-Line Insurance
IBER,NYSE,US,0.167325005944839,Philadelphia,Pennsylvania,Finance,Financial Conglomerates
SVBI,NASDAQ,US,0.167232469783344,Annapolis,Maryland,Finance,Savings Banks
YQ,NASDAQ,CN,0.167059128,Beijing,Beijing,Technology Services,Internet Software/Services
LFMD,NASDAQ,US,0.166716708325399,New York,New York,Process Industries,Chemicals: Major Diversified
KOSS,NASDAQ,US,0.1663617578,Milwaukee,Wisconsin,Consumer Durables,Electronics/Appliances
NBSTU,NASDAQ,US,0.16625477276,Boston,Massachusetts,Finance,Financial Conglomerates
NMMCU,NASDAQ,US,0.1661390625,New York,New York,Finance,Financial Conglomerates
